Todesursache;Total_TU;Alter;Todesfälle;Total_AK;Jahr;Geschlecht;Grösse;Kategorie
Kongenitale Missbildungen;115.0;65-84J;19.0;15032.0;2010;Mann;0.0012639701969132517;Kongenitale Missbildungen
Perinatale Todesursachen;92.0;65-84J;0.0;15032.0;2010;Mann;0.0;Perinatale Todesursachen
Unfälle und Gewalteinwirkungen;2112.0;65-84J;586.0;15032.0;2010;Mann;0.03898350186269292;Unfälle und Gewalteinwirkungen
Unfälle insgesamt;1303.0;65-84J;389.0;15032.0;2010;Mann;0.02587812666311868;Unfälle und Gewalteinwirkungen
Strassenverkehrsunfälle;257.0;65-84J;52.0;15032.0;2010;Mann;0.003459286854709952;Unfälle und Gewalteinwirkungen
Suizid;723.0;65-84J;167.0;15032.0;2010;Mann;0.011109632783395423;Unfälle und Gewalteinwirkungen
Infektiöse Krankheiten;360.0;85+;94.0;9079.0;2010;Mann;0.010353563167749753;Infektiöse Krankheiten
Tuberkulose;10.0;85+;3.0;9079.0;2010;Mann;0.00033043286705584316;Infektiöse Krankheiten
AIDS;31.0;85+;1.0;9079.0;2010;Mann;0.00011014428901861439;Infektiöse Krankheiten
Bösartige Tumoren;9054.0;85+;1557.0;9079.0;2010;Mann;0.1714946580019826;Bösartige Tumoren
Magen;307.0;85+;47.0;9079.0;2010;Mann;0.0051767815838748765;Bösartige Tumoren
Dickdarm;661.0;85+;117.0;9079.0;2010;Mann;0.012886881815177883;Bösartige Tumoren
Lunge;2059.0;85+;186.0;9079.0;2010;Mann;0.020486837757462274;Bösartige Tumoren
Brust;10.0;85+;2.0;9079.0;2010;Mann;0.00022028857803722878;Bösartige Tumoren
Prostata;1421.0;85+;537.0;9079.0;2010;Mann;0.059147483202995926;Bösartige Tumoren
Diabetes mellitus;565.0;85+;161.0;9079.0;2010;Mann;0.017733230531996914;Diabetes mellitus
Demenz;1598.0;85+;947.0;9079.0;2010;Mann;0.10430664170062783;Demenz
Kreislaufsystem;9924.0;85+;3897.0;9079.0;2010;Mann;0.4292322943055403;Kreislaufsystem
Herzkrankheiten  insgesamt;7677.0;85+;3031.0;9079.0;2010;Mann;0.3338473400154202;Kreislaufsystem
Ischämische Herzkrankheiten;4351.0;85+;1524.0;9079.0;2010;Mann;0.16785989646436833;Kreislaufsystem
Lungenembolie;102.0;85+;29.0;9079.0;2010;Mann;0.003194184381539817;Kreislaufsystem
Zerebrovaskuläre Krankheiten;1589.0;85+;626.0;9079.0;2010;Mann;0.0689503249256526;Kreislaufsystem
Atmungsorgane insgesamt;2007.0;85+;779.0;9079.0;2010;Mann;0.08580240114550061;Atmungsorgane insgesamt
Grippe;1.0;85+;0.0;9079.0;2010;Mann;0.0;Atmungsorgane insgesamt
Pneumonie;518.0;85+;264.0;9079.0;2010;Mann;0.029078092300914196;Atmungsorgane insgesamt
Chronische Bronchitis;1078.0;85+;365.0;9079.0;2010;Mann;0.04020266549179425;Atmungsorgane insgesamt
Asthma;23.0;85+;7.0;9079.0;2010;Mann;0.0007710100231303007;Atmungsorgane insgesamt
Alkoholische Leberzirrhose;356.0;85+;10.0;9079.0;2010;Mann;0.0011014428901861438;Alkoholische Leberzirrhose
Harnorgane;399.0;85+;193.0;9079.0;2010;Mann;0.021257847780592577;Harnorgane
Kongenitale Missbildungen;115.0;85+;3.0;9079.0;2010;Mann;0.00033043286705584316;Kongenitale Missbildungen
Perinatale Todesursachen;92.0;85+;0.0;9079.0;2010;Mann;0.0;Perinatale Todesursachen
Unfälle und Gewalteinwirkungen;2112.0;85+;377.0;9079.0;2010;Mann;0.041524396960017626;Unfälle und Gewalteinwirkungen
Unfälle insgesamt;1303.0;85+;333.0;9079.0;2010;Mann;0.03667804824319859;Unfälle und Gewalteinwirkungen
Strassenverkehrsunfälle;257.0;85+;16.0;9079.0;2010;Mann;0.0017623086242978302;Unfälle und Gewalteinwirkungen
Suizid;723.0;85+;37.0;9079.0;2010;Mann;0.004075338693688732;Unfälle und Gewalteinwirkungen
Infektiöse Krankheiten;376.0;0-1J;0.0;168.0;2011;Mann;0.0;Infektiöse Krankheiten
Tuberkulose;10.0;0-1J;0.0;168.0;2011;Mann;0.0;Infektiöse Krankheiten
AIDS;29.0;0-1J;0.0;168.0;2011;Mann;0.0;Infektiöse Krankheiten
Bösartige Tumoren;9202.0;0-1J;0.0;168.0;2011;Mann;0.0;Bösartige Tumoren
Magen;329.0;0-1J;0.0;168.0;2011;Mann;0.0;Bösartige Tumoren
Dickdarm;665.0;0-1J;0.0;168.0;2011;Mann;0.0;Bösartige Tumoren
Lunge;2035.0;0-1J;0.0;168.0;2011;Mann;0.0;Bösartige Tumoren
Brust;5.0;0-1J;0.0;168.0;2011;Mann;0.0;Bösartige Tumoren
Prostata;1366.0;0-1J;0.0;168.0;2011;Mann;0.0;Bösartige Tumoren
Diabetes mellitus;556.0;0-1J;0.0;168.0;2011;Mann;0.0;Diabetes mellitus
Demenz;1609.0;0-1J;0.0;168.0;2011;Mann;0.0;Demenz
Kreislaufsystem;9468.0;0-1J;0.0;168.0;2011;Mann;0.0;Kreislaufsystem
Herzkrankheiten  insgesamt;7448.0;0-1J;0.0;168.0;2011;Mann;0.0;Kreislaufsystem
Ischämische Herzkrankheiten;4142.0;0-1J;0.0;168.0;2011;Mann;0.0;Kreislaufsystem
Lungenembolie;118.0;0-1J;0.0;168.0;2011;Mann;0.0;Kreislaufsystem
Zerebrovaskuläre Krankheiten;1418.0;0-1J;0.0;168.0;2011;Mann;0.0;Kreislaufsystem
Atmungsorgane insgesamt;1969.0;0-1J;1.0;168.0;2011;Mann;0.005952380952380952;Atmungsorgane insgesamt
Grippe;3.0;0-1J;0.0;168.0;2011;Mann;0.0;Atmungsorgane insgesamt
Pneumonie;549.0;0-1J;1.0;168.0;2011;Mann;0.005952380952380952;Atmungsorgane insgesamt
Chronische Bronchitis;1048.0;0-1J;0.0;168.0;2011;Mann;0.0;Atmungsorgane insgesamt
Asthma;35.0;0-1J;0.0;168.0;2011;Mann;0.0;Atmungsorgane insgesamt
Alkoholische Leberzirrhose;309.0;0-1J;0.0;168.0;2011;Mann;0.0;Alkoholische Leberzirrhose
Harnorgane;415.0;0-1J;0.0;168.0;2011;Mann;0.0;Harnorgane
Kongenitale Missbildungen;124.0;0-1J;54.0;168.0;2011;Mann;0.32142857142857145;Kongenitale Missbildungen
Perinatale Todesursachen;91.0;0-1J;90.0;168.0;2011;Mann;0.5357142857142857;Perinatale Todesursachen
Unfälle und Gewalteinwirkungen;2141.0;0-1J;1.0;168.0;2011;Mann;0.005952380952380952;Unfälle und Gewalteinwirkungen
Unfälle insgesamt;1289.0;0-1J;0.0;168.0;2011;Mann;0.0;Unfälle und Gewalteinwirkungen
Strassenverkehrsunfälle;224.0;0-1J;0.0;168.0;2011;Mann;0.0;Unfälle und Gewalteinwirkungen
Suizid;757.0;0-1J;0.0;168.0;2011;Mann;0.0;Unfälle und Gewalteinwirkungen
Infektiöse Krankheiten;376.0;1-14J;1.0;70.0;2011;Mann;0.014285714285714285;Infektiöse Krankheiten
Tuberkulose;10.0;1-14J;0.0;70.0;2011;Mann;0.0;Infektiöse Krankheiten
AIDS;29.0;1-14J;0.0;70.0;2011;Mann;0.0;Infektiöse Krankheiten
Bösartige Tumoren;9202.0;1-14J;21.0;70.0;2011;Mann;0.3;Bösartige Tumoren
Magen;329.0;1-14J;0.0;70.0;2011;Mann;0.0;Bösartige Tumoren
Dickdarm;665.0;1-14J;0.0;70.0;2011;Mann;0.0;Bösartige Tumoren
Lunge;2035.0;1-14J;0.0;70.0;2011;Mann;0.0;Bösartige Tumoren
Brust;5.0;1-14J;0.0;70.0;2011;Mann;0.0;Bösartige Tumoren
Prostata;1366.0;1-14J;0.0;70.0;2011;Mann;0.0;Bösartige Tumoren
Diabetes mellitus;556.0;1-14J;0.0;70.0;2011;Mann;0.0;Diabetes mellitus
Demenz;1609.0;1-14J;0.0;70.0;2011;Mann;0.0;Demenz
Kreislaufsystem;9468.0;1-14J;2.0;70.0;2011;Mann;0.02857142857142857;Kreislaufsystem
Herzkrankheiten  insgesamt;7448.0;1-14J;1.0;70.0;2011;Mann;0.014285714285714285;Kreislaufsystem
Ischämische Herzkrankheiten;4142.0;1-14J;0.0;70.0;2011;Mann;0.0;Kreislaufsystem
Lungenembolie;118.0;1-14J;0.0;70.0;2011;Mann;0.0;Kreislaufsystem
Zerebrovaskuläre Krankheiten;1418.0;1-14J;1.0;70.0;2011;Mann;0.014285714285714285;Kreislaufsystem
Atmungsorgane insgesamt;1969.0;1-14J;1.0;70.0;2011;Mann;0.014285714285714285;Atmungsorgane insgesamt
Grippe;3.0;1-14J;0.0;70.0;2011;Mann;0.0;Atmungsorgane insgesamt
Pneumonie;549.0;1-14J;0.0;70.0;2011;Mann;0.0;Atmungsorgane insgesamt
Chronische Bronchitis;1048.0;1-14J;0.0;70.0;2011;Mann;0.0;Atmungsorgane insgesamt
Asthma;35.0;1-14J;0.0;70.0;2011;Mann;0.0;Atmungsorgane insgesamt
Alkoholische Leberzirrhose;309.0;1-14J;0.0;70.0;2011;Mann;0.0;Alkoholische Leberzirrhose
Harnorgane;415.0;1-14J;0.0;70.0;2011;Mann;0.0;Harnorgane
Kongenitale Missbildungen;124.0;1-14J;8.0;70.0;2011;Mann;0.11428571428571428;Kongenitale Missbildungen
Perinatale Todesursachen;91.0;1-14J;1.0;70.0;2011;Mann;0.014285714285714285;Perinatale Todesursachen
Unfälle und Gewalteinwirkungen;2141.0;1-14J;20.0;70.0;2011;Mann;0.2857142857142857;Unfälle und Gewalteinwirkungen
Unfälle insgesamt;1289.0;1-14J;17.0;70.0;2011;Mann;0.24285714285714285;Unfälle und Gewalteinwirkungen
Strassenverkehrsunfälle;224.0;1-14J;5.0;70.0;2011;Mann;0.07142857142857142;Unfälle und Gewalteinwirkungen
Suizid;757.0;1-14J;2.0;70.0;2011;Mann;0.02857142857142857;Unfälle und Gewalteinwirkungen
Infektiöse Krankheiten;376.0;15-44J;20.0;1062.0;2011;Mann;0.018832391713747645;Infektiöse Krankheiten
Tuberkulose;10.0;15-44J;0.0;1062.0;2011;Mann;0.0;Infektiöse Krankheiten
AIDS;29.0;15-44J;3.0;1062.0;2011;Mann;0.002824858757062147;Infektiöse Krankheiten
Bösartige Tumoren;9202.0;15-44J;167.0;1062.0;2011;Mann;0.15725047080979285;Bösartige Tumoren
Magen;329.0;15-44J;9.0;1062.0;2011;Mann;0.00847457627118644;Bösartige Tumoren
Dickdarm;665.0;15-44J;3.0;1062.0;2011;Mann;0.002824858757062147;Bösartige Tumoren
Lunge;2035.0;15-44J;15.0;1062.0;2011;Mann;0.014124293785310734;Bösartige Tumoren
Brust;5.0;15-44J;0.0;1062.0;2011;Mann;0.0;Bösartige Tumoren
Prostata;1366.0;15-44J;2.0;1062.0;2011;Mann;0.0018832391713747645;Bösartige Tumoren
Diabetes mellitus;556.0;15-44J;5.0;1062.0;2011;Mann;0.004708097928436911;Diabetes mellitus
Demenz;1609.0;15-44J;0.0;1062.0;2011;Mann;0.0;Demenz
Kreislaufsystem;9468.0;15-44J;115.0;1062.0;2011;Mann;0.10828625235404897;Kreislaufsystem
Herzkrankheiten  insgesamt;7448.0;15-44J;96.0;1062.0;2011;Mann;0.0903954802259887;Kreislaufsystem
Ischämische Herzkrankheiten;4142.0;15-44J;41.0;1062.0;2011;Mann;0.038606403013182675;Kreislaufsystem
Lungenembolie;118.0;15-44J;3.0;1062.0;2011;Mann;0.002824858757062147;Kreislaufsystem
Zerebrovaskuläre Krankheiten;1418.0;15-44J;12.0;1062.0;2011;Mann;0.011299435028248588;Kreislaufsystem
Atmungsorgane insgesamt;1969.0;15-44J;17.0;1062.0;2011;Mann;0.0160075329566855;Atmungsorgane insgesamt
Grippe;3.0;15-44J;0.0;1062.0;2011;Mann;0.0;Atmungsorgane insgesamt
Pneumonie;549.0;15-44J;7.0;1062.0;2011;Mann;0.006591337099811676;Atmungsorgane insgesamt
Chronische Bronchitis;1048.0;15-44J;0.0;1062.0;2011;Mann;0.0;Atmungsorgane insgesamt
Asthma;35.0;15-44J;3.0;1062.0;2011;Mann;0.002824858757062147;Atmungsorgane insgesamt
Alkoholische Leberzirrhose;309.0;15-44J;16.0;1062.0;2011;Mann;0.015065913370998116;Alkoholische Leberzirrhose
Harnorgane;415.0;15-44J;1.0;1062.0;2011;Mann;0.0009416195856873823;Harnorgane
Kongenitale Missbildungen;124.0;15-44J;13.0;1062.0;2011;Mann;0.01224105461393597;Kongenitale Missbildungen
Perinatale Todesursachen;91.0;15-44J;0.0;1062.0;2011;Mann;0.0;Perinatale Todesursachen
Unfälle und Gewalteinwirkungen;2141.0;15-44J;520.0;1062.0;2011;Mann;0.4896421845574388;Unfälle und Gewalteinwirkungen
Unfälle insgesamt;1289.0;15-44J;244.0;1062.0;2011;Mann;0.2297551789077213;Unfälle und Gewalteinwirkungen
Strassenverkehrsunfälle;224.0;15-44J;83.0;1062.0;2011;Mann;0.07815442561205273;Unfälle und Gewalteinwirkungen
Suizid;757.0;15-44J;252.0;1062.0;2011;Mann;0.23728813559322035;Unfälle und Gewalteinwirkungen
Infektiöse Krankheiten;376.0;45-64J;88.0;4734.0;2011;Mann;0.018588931136459652;Infektiöse Krankheiten
Tuberkulose;10.0;45-64J;2.0;4734.0;2011;Mann;0.0004224757076468103;Infektiöse Krankheiten
AIDS;29.0;45-64J;18.0;4734.0;2011;Mann;0.0038022813688212928;Infektiöse Krankheiten
Bösartige Tumoren;9202.0;45-64J;1945.0;4734.0;2011;Mann;0.410857625686523;Bösartige Tumoren
Magen;329.0;45-64J;72.0;4734.0;2011;Mann;0.015209125475285171;Bösartige Tumoren
Dickdarm;665.0;45-64J;131.0;4734.0;2011;Mann;0.027672158850866074;Bösartige Tumoren
Lunge;2035.0;45-64J;549.0;4734.0;2011;Mann;0.11596958174904944;Bösartige Tumoren
Brust;5.0;45-64J;3.0;4734.0;2011;Mann;0.0006337135614702154;Bösartige Tumoren
Prostata;1366.0;45-64J;68.0;4734.0;2011;Mann;0.01436417405999155;Bösartige Tumoren
Diabetes mellitus;556.0;45-64J;71.0;4734.0;2011;Mann;0.014997887621461765;Diabetes mellitus
Demenz;1609.0;45-64J;12.0;4734.0;2011;Mann;0.0025348542458808617;Demenz
Kreislaufsystem;9468.0;45-64J;1051.0;4734.0;2011;Mann;0.2220109843683988;Kreislaufsystem
Herzkrankheiten  insgesamt;7448.0;45-64J;875.0;4734.0;2011;Mann;0.1848331220954795;Kreislaufsystem
Ischämische Herzkrankheiten;4142.0;45-64J;513.0;4734.0;2011;Mann;0.10836501901140684;Kreislaufsystem
Lungenembolie;118.0;45-64J;25.0;4734.0;2011;Mann;0.005280946345585129;Kreislaufsystem
Zerebrovaskuläre Krankheiten;1418.0;45-64J;97.0;4734.0;2011;Mann;0.0204900718208703;Kreislaufsystem
Atmungsorgane insgesamt;1969.0;45-64J;143.0;4734.0;2011;Mann;0.030207013096746938;Atmungsorgane insgesamt
Grippe;3.0;45-64J;0.0;4734.0;2011;Mann;0.0;Atmungsorgane insgesamt
Pneumonie;549.0;45-64J;32.0;4734.0;2011;Mann;0.006759611322348965;Atmungsorgane insgesamt
Chronische Bronchitis;1048.0;45-64J;81.0;4734.0;2011;Mann;0.017110266159695818;Atmungsorgane insgesamt
Asthma;35.0;45-64J;5.0;4734.0;2011;Mann;0.0010561892691170257;Atmungsorgane insgesamt
Alkoholische Leberzirrhose;309.0;45-64J;149.0;4734.0;2011;Mann;0.031474440219687365;Alkoholische Leberzirrhose
Harnorgane;415.0;45-64J;21.0;4734.0;2011;Mann;0.004435994930291508;Harnorgane
Kongenitale Missbildungen;124.0;45-64J;31.0;4734.0;2011;Mann;0.00654837346852556;Kongenitale Missbildungen
Perinatale Todesursachen;91.0;45-64J;0.0;4734.0;2011;Mann;0.0;Perinatale Todesursachen
Unfälle und Gewalteinwirkungen;2141.0;45-64J;561.0;4734.0;2011;Mann;0.1185044359949303;Unfälle und Gewalteinwirkungen
Unfälle insgesamt;1289.0;45-64J;246.0;4734.0;2011;Mann;0.051964512040557666;Unfälle und Gewalteinwirkungen
Strassenverkehrsunfälle;224.0;45-64J;59.0;4734.0;2011;Mann;0.012463033375580903;Unfälle und Gewalteinwirkungen
Suizid;757.0;45-64J;291.0;4734.0;2011;Mann;0.0614702154626109;Unfälle und Gewalteinwirkungen
Infektiöse Krankheiten;376.0;65-84J;166.0;14896.0;2011;Mann;0.01114393125671321;Infektiöse Krankheiten
Tuberkulose;10.0;65-84J;3.0;14896.0;2011;Mann;0.00020139634801288937;Infektiöse Krankheiten
AIDS;29.0;65-84J;8.0;14896.0;2011;Mann;0.0005370569280343716;Infektiöse Krankheiten
Bösartige Tumoren;9202.0;65-84J;5428.0;14896.0;2011;Mann;0.36439312567132115;Bösartige Tumoren
Magen;329.0;65-84J;198.0;14896.0;2011;Mann;0.013292158968850698;Bösartige Tumoren
Dickdarm;665.0;65-84J;380.0;14896.0;2011;Mann;0.025510204081632654;Bösartige Tumoren
Lunge;2035.0;65-84J;1274.0;14896.0;2011;Mann;0.08552631578947369;Bösartige Tumoren
Brust;5.0;65-84J;2.0;14896.0;2011;Mann;0.0001342642320085929;Bösartige Tumoren
Prostata;1366.0;65-84J;776.0;14896.0;2011;Mann;0.05209452201933405;Bösartige Tumoren
Diabetes mellitus;556.0;65-84J;314.0;14896.0;2011;Mann;0.02107948442534909;Diabetes mellitus
Demenz;1609.0;65-84J;616.0;14896.0;2011;Mann;0.041353383458646614;Demenz
Kreislaufsystem;9468.0;65-84J;4479.0;14896.0;2011;Mann;0.3006847475832438;Kreislaufsystem
Herzkrankheiten  insgesamt;7448.0;65-84J;3485.0;14896.0;2011;Mann;0.23395542427497315;Kreislaufsystem
Ischämische Herzkrankheiten;4142.0;65-84J;2060.0;14896.0;2011;Mann;0.1382921589688507;Kreislaufsystem
Lungenembolie;118.0;65-84J;60.0;14896.0;2011;Mann;0.004027926960257788;Kreislaufsystem
Zerebrovaskuläre Krankheiten;1418.0;65-84J;699.0;14896.0;2011;Mann;0.04692534908700322;Kreislaufsystem
Atmungsorgane insgesamt;1969.0;65-84J;1063.0;14896.0;2011;Mann;0.07136143931256714;Atmungsorgane insgesamt
Grippe;3.0;65-84J;1.0;14896.0;2011;Mann;6.713211600429645e-05;Atmungsorgane insgesamt
Pneumonie;549.0;65-84J;245.0;14896.0;2011;Mann;0.01644736842105263;Atmungsorgane insgesamt
Chronische Bronchitis;1048.0;65-84J;623.0;14896.0;2011;Mann;0.04182330827067669;Atmungsorgane insgesamt
Asthma;35.0;65-84J;12.0;14896.0;2011;Mann;0.0008055853920515575;Atmungsorgane insgesamt
Alkoholische Leberzirrhose;309.0;65-84J;133.0;14896.0;2011;Mann;0.008928571428571428;Alkoholische Leberzirrhose
Harnorgane;415.0;65-84J;203.0;14896.0;2011;Mann;0.01362781954887218;Harnorgane
Kongenitale Missbildungen;124.0;65-84J;16.0;14896.0;2011;Mann;0.0010741138560687433;Kongenitale Missbildungen
Perinatale Todesursachen;91.0;65-84J;0.0;14896.0;2011;Mann;0.0;Perinatale Todesursachen
Unfälle und Gewalteinwirkungen;2141.0;65-84J;625.0;14896.0;2011;Mann;0.04195757250268529;Unfälle und Gewalteinwirkungen
Unfälle insgesamt;1289.0;65-84J;429.0;14896.0;2011;Mann;0.02879967776584318;Unfälle und Gewalteinwirkungen
Strassenverkehrsunfälle;224.0;65-84J;59.0;14896.0;2011;Mann;0.003960794844253491;Unfälle und Gewalteinwirkungen
Suizid;757.0;65-84J;165.0;14896.0;2011;Mann;0.011076799140708915;Unfälle und Gewalteinwirkungen
Infektiöse Krankheiten;376.0;85+;101.0;9164.0;2011;Mann;0.011021388040157136;Infektiöse Krankheiten
Tuberkulose;10.0;85+;5.0;9164.0;2011;Mann;0.0005456132693147098;Infektiöse Krankheiten
AIDS;29.0;85+;0.0;9164.0;2011;Mann;0.0;Infektiöse Krankheiten
Bösartige Tumoren;9202.0;85+;1641.0;9164.0;2011;Mann;0.17907027498908773;Bösartige Tumoren
Magen;329.0;85+;50.0;9164.0;2011;Mann;0.005456132693147098;Bösartige Tumoren
Dickdarm;665.0;85+;151.0;9164.0;2011;Mann;0.016477520733304232;Bösartige Tumoren
Lunge;2035.0;85+;197.0;9164.0;2011;Mann;0.021497162810999563;Bösartige Tumoren
Brust;5.0;85+;0.0;9164.0;2011;Mann;0.0;Bösartige Tumoren
Prostata;1366.0;85+;520.0;9164.0;2011;Mann;0.05674378000872981;Bösartige Tumoren
Diabetes mellitus;556.0;85+;166.0;9164.0;2011;Mann;0.01811436054124836;Diabetes mellitus
Demenz;1609.0;85+;981.0;9164.0;2011;Mann;0.10704932343954605;Demenz
Kreislaufsystem;9468.0;85+;3821.0;9164.0;2011;Mann;0.4169576604103012;Kreislaufsystem
Herzkrankheiten  insgesamt;7448.0;85+;2991.0;9164.0;2011;Mann;0.32638585770405937;Kreislaufsystem
Ischämische Herzkrankheiten;4142.0;85+;1528.0;9164.0;2011;Mann;0.16673941510257528;Kreislaufsystem
Lungenembolie;118.0;85+;30.0;9164.0;2011;Mann;0.003273679615888258;Kreislaufsystem
Zerebrovaskuläre Krankheiten;1418.0;85+;609.0;9164.0;2011;Mann;0.06645569620253164;Kreislaufsystem
Atmungsorgane insgesamt;1969.0;85+;744.0;9164.0;2011;Mann;0.0811872544740288;Atmungsorgane insgesamt
Grippe;3.0;85+;2.0;9164.0;2011;Mann;0.00021824530772588389;Atmungsorgane insgesamt
Pneumonie;549.0;85+;264.0;9164.0;2011;Mann;0.028808380619816675;Atmungsorgane insgesamt
Chronische Bronchitis;1048.0;85+;344.0;9164.0;2011;Mann;0.03753819292885203;Atmungsorgane insgesamt
Asthma;35.0;85+;15.0;9164.0;2011;Mann;0.001636839807944129;Atmungsorgane insgesamt
Alkoholische Leberzirrhose;309.0;85+;11.0;9164.0;2011;Mann;0.0012003491924923613;Alkoholische Leberzirrhose
Harnorgane;415.0;85+;190.0;9164.0;2011;Mann;0.02073330423395897;Harnorgane
Kongenitale Missbildungen;124.0;85+;2.0;9164.0;2011;Mann;0.00021824530772588389;Kongenitale Missbildungen
Perinatale Todesursachen;91.0;85+;0.0;9164.0;2011;Mann;0.0;Perinatale Todesursachen
Unfälle und Gewalteinwirkungen;2141.0;85+;414.0;9164.0;2011;Mann;0.045176778699257965;Unfälle und Gewalteinwirkungen
Unfälle insgesamt;1289.0;85+;353.0;9164.0;2011;Mann;0.03852029681361851;Unfälle und Gewalteinwirkungen
Strassenverkehrsunfälle;224.0;85+;18.0;9164.0;2011;Mann;0.001964207769532955;Unfälle und Gewalteinwirkungen
Suizid;757.0;85+;47.0;9164.0;2011;Mann;0.0051287647315582715;Unfälle und Gewalteinwirkungen
Infektiöse Krankheiten;335.0;0-1J;0.0;156.0;2012;Mann;0.0;Infektiöse Krankheiten
Tuberkulose;5.0;0-1J;0.0;156.0;2012;Mann;0.0;Infektiöse Krankheiten
AIDS;30.0;0-1J;0.0;156.0;2012;Mann;0.0;Infektiöse Krankheiten
Bösartige Tumoren;9024.0;0-1J;0.0;156.0;2012;Mann;0.0;Bösartige Tumoren
Magen;332.0;0-1J;0.0;156.0;2012;Mann;0.0;Bösartige Tumoren
Dickdarm;601.0;0-1J;0.0;156.0;2012;Mann;0.0;Bösartige Tumoren
Lunge;1947.0;0-1J;0.0;156.0;2012;Mann;0.0;Bösartige Tumoren
Brust;4.0;0-1J;0.0;156.0;2012;Mann;0.0;Bösartige Tumoren
Prostata;1278.0;0-1J;0.0;156.0;2012;Mann;0.0;Bösartige Tumoren
Diabetes mellitus;592.0;0-1J;0.0;156.0;2012;Mann;0.0;Diabetes mellitus
Demenz;1746.0;0-1J;0.0;156.0;2012;Mann;0.0;Demenz
Kreislaufsystem;9745.0;0-1J;1.0;156.0;2012;Mann;0.00641025641025641;Kreislaufsystem
Herzkrankheiten  insgesamt;7716.0;0-1J;0.0;156.0;2012;Mann;0.0;Kreislaufsystem
Ischämische Herzkrankheiten;4227.0;0-1J;0.0;156.0;2012;Mann;0.0;Kreislaufsystem
Lungenembolie;110.0;0-1J;0.0;156.0;2012;Mann;0.0;Kreislaufsystem
Zerebrovaskuläre Krankheiten;1454.0;0-1J;0.0;156.0;2012;Mann;0.0;Kreislaufsystem
Atmungsorgane insgesamt;2057.0;0-1J;0.0;156.0;2012;Mann;0.0;Atmungsorgane insgesamt
Grippe;10.0;0-1J;0.0;156.0;2012;Mann;0.0;Atmungsorgane insgesamt
Pneumonie;599.0;0-1J;0.0;156.0;2012;Mann;0.0;Atmungsorgane insgesamt
Chronische Bronchitis;1057.0;0-1J;0.0;156.0;2012;Mann;0.0;Atmungsorgane insgesamt
Asthma;22.0;0-1J;0.0;156.0;2012;Mann;0.0;Atmungsorgane insgesamt
Alkoholische Leberzirrhose;356.0;0-1J;0.0;156.0;2012;Mann;0.0;Alkoholische Leberzirrhose
Harnorgane;423.0;0-1J;0.0;156.0;2012;Mann;0.0;Harnorgane
Kongenitale Missbildungen;138.0;0-1J;58.0;156.0;2012;Mann;0.3717948717948718;Kongenitale Missbildungen
Perinatale Todesursachen;81.0;0-1J;81.0;156.0;2012;Mann;0.5192307692307693;Perinatale Todesursachen
Unfälle und Gewalteinwirkungen;2151.0;0-1J;1.0;156.0;2012;Mann;0.00641025641025641;Unfälle und Gewalteinwirkungen
Unfälle insgesamt;1311.0;0-1J;1.0;156.0;2012;Mann;0.00641025641025641;Unfälle und Gewalteinwirkungen
Strassenverkehrsunfälle;219.0;0-1J;0.0;156.0;2012;Mann;0.0;Unfälle und Gewalteinwirkungen
Suizid;752.0;0-1J;0.0;156.0;2012;Mann;0.0;Unfälle und Gewalteinwirkungen
Infektiöse Krankheiten;335.0;1-14J;1.0;57.0;2012;Mann;0.017543859649122806;Infektiöse Krankheiten
Tuberkulose;5.0;1-14J;0.0;57.0;2012;Mann;0.0;Infektiöse Krankheiten
AIDS;30.0;1-14J;0.0;57.0;2012;Mann;0.0;Infektiöse Krankheiten
Bösartige Tumoren;9024.0;1-14J;17.0;57.0;2012;Mann;0.2982456140350877;Bösartige Tumoren
Magen;332.0;1-14J;0.0;57.0;2012;Mann;0.0;Bösartige Tumoren
Dickdarm;601.0;1-14J;0.0;57.0;2012;Mann;0.0;Bösartige Tumoren
Lunge;1947.0;1-14J;0.0;57.0;2012;Mann;0.0;Bösartige Tumoren
Brust;4.0;1-14J;0.0;57.0;2012;Mann;0.0;Bösartige Tumoren
Prostata;1278.0;1-14J;0.0;57.0;2012;Mann;0.0;Bösartige Tumoren
Diabetes mellitus;592.0;1-14J;0.0;57.0;2012;Mann;0.0;Diabetes mellitus
Demenz;1746.0;1-14J;0.0;57.0;2012;Mann;0.0;Demenz
Kreislaufsystem;9745.0;1-14J;3.0;57.0;2012;Mann;0.05263157894736842;Kreislaufsystem
Herzkrankheiten  insgesamt;7716.0;1-14J;1.0;57.0;2012;Mann;0.017543859649122806;Kreislaufsystem
Ischämische Herzkrankheiten;4227.0;1-14J;0.0;57.0;2012;Mann;0.0;Kreislaufsystem
Lungenembolie;110.0;1-14J;0.0;57.0;2012;Mann;0.0;Kreislaufsystem
Zerebrovaskuläre Krankheiten;1454.0;1-14J;2.0;57.0;2012;Mann;0.03508771929824561;Kreislaufsystem
Atmungsorgane insgesamt;2057.0;1-14J;0.0;57.0;2012;Mann;0.0;Atmungsorgane insgesamt
